sitename,depth,age,ageold,ageyoung,date.type,lat,long,dataset,x,y,other.hardwood,fir,maple,birch,hickory,cedar.juniper,beech,ash,walnut,tamarack,ironwood,spruce,pine,poplar.tulip.poplar,oak,basswood,hemlock,elm
Denton Lake,19.25,47,NA,NA,Radiocarbon years BP,45.85,-89.316667,681,529975.097248364,1049040.87155962,6,1,5,45,0,2,1,3,0,0,3,10,158,0,13,0,13,4
Denton Lake,20.75,57,NA,NA,Radiocarbon years BP,45.85,-89.316667,681,529975.097248364,1049040.87155962,11,4,1,43,0,0,0,0,0,0,3,2,107,1,6,0,9,2
Denton Lake,22.25,65,NA,NA,Radiocarbon years BP,45.85,-89.316667,681,529975.097248364,1049040.87155962,9,1,4,52,0,0,0,2,0,1,3,8,153,0,2,1,9,2
Denton Lake,24.25,75,NA,NA,Radiocarbon years BP,45.85,-89.316667,681,529975.097248364,1049040.87155962,9,2,0,37,0,0,3,2,0,0,1,5,126,1,12,0,5,1
Denton Lake,26.25,86,NA,NA,Radiocarbon years BP,45.85,-89.316667,681,529975.097248364,1049040.87155962,7,1,3,51,0,1,1,1,0,1,4,3,132,1,8,1,10,4
Denton Lake,28.75,98,NA,NA,Radiocarbon years BP,45.85,-89.316667,681,529975.097248364,1049040.87155962,9,1,1,32,0,0,0,0,1,1,2,3,128,0,10,1,10,0
Denton Lake,32.5,118,NA,NA,Radiocarbon years BP,45.85,-89.316667,681,529975.097248364,1049040.87155962,9,0,0,31,0,0,0,1,0,1,4,1,155,2,9,0,9,1
Dunnigan Lake,0.25,-33,NA,NA,Radiocarbon years BP,47.708333,-91.641667,774,372012.252010645,1271015.84349609,39,1,0,49,0,0,0,0,0,0,2,12,121,1,6,0,0,1
Dunnigan Lake,1.25,-30,NA,NA,Radiocarbon years BP,47.708333,-91.641667,774,372012.252010645,1271015.84349609,40,2,2,38,0,3,0,2,0,1,1,16,107,2,6,0,1,2
Dunnigan Lake,2.75,-25,NA,NA,Radiocarbon years BP,47.708333,-91.641667,774,372012.252010645,1271015.84349609,43,3,0,36,1,2,0,2,1,1,1,18,116,1,3,0,0,0
Dunnigan Lake,4.25,-20,NA,NA,Radiocarbon years BP,47.708333,-91.641667,774,372012.252010645,1271015.84349609,25,2,2,31,0,1,0,0,0,0,1,14,119,5,8,0,0,0
Dunnigan Lake,5.25,-15,NA,NA,Radiocarbon years BP,47.708333,-91.641667,774,372012.252010645,1271015.84349609,38,2,1,35,1,2,0,1,0,2,0,9,107,2,9,0,0,0
Dunnigan Lake,6.25,-11,NA,NA,Radiocarbon years BP,47.708333,-91.641667,774,372012.252010645,1271015.84349609,40,1,0,54,1,1,0,2,0,1,3,17,112,2,2,0,1,1
Dunnigan Lake,8.25,0,NA,NA,Radiocarbon years BP,47.708333,-91.641667,774,372012.252010645,1271015.84349609,41,2,1,64,0,0,0,0,1,2,2,21,157,0,9,1,0,1
Dunnigan Lake,9.25,7,NA,NA,Radiocarbon years BP,47.708333,-91.641667,774,372012.252010645,1271015.84349609,36,6,0,30,1,2,0,0,0,1,0,19,131,1,2,0,0,1
Dunnigan Lake,11.25,21,NA,NA,Radiocarbon years BP,47.708333,-91.641667,774,372012.252010645,1271015.84349609,42,1,0,23,0,1,0,0,0,1,1,17,128,0,4,0,1,0
Dunnigan Lake,12.75,28,NA,NA,Radiocarbon years BP,47.708333,-91.641667,774,372012.252010645,1271015.84349609,41,2,1,32,0,2,0,0,0,1,2,8,135,1,4,0,1,0
Dunnigan Lake,14.75,39,NA,NA,Radiocarbon years BP,47.708333,-91.641667,774,372012.252010645,1271015.84349609,37,5,0,39,0,0,0,0,0,0,0,15,131,0,5,0,0,0
Dunnigan Lake,17.25,53,NA,NA,Radiocarbon years BP,47.708333,-91.641667,774,372012.252010645,1271015.84349609,33,1,0,53,0,1,0,0,0,0,1,17,118,0,7,0,2,0
Dunnigan Lake,19.75,68,NA,NA,Radiocarbon years BP,47.708333,-91.641667,774,372012.252010645,1271015.84349609,60,3,0,60,0,0,0,1,0,0,1,21,139,0,5,0,2,0
Dunnigan Lake,22.75,85,NA,NA,Radiocarbon years BP,47.708333,-91.641667,774,372012.252010645,1271015.84349609,34,2,0,28,0,0,0,0,0,1,0,13,134,0,3,0,1,1
Dunnigan Lake,28.75,119,NA,NA,Radiocarbon years BP,47.708333,-91.641667,774,372012.252010645,1271015.84349609,32,4,0,36,0,1,0,1,0,1,0,17,127,1,5,0,0,1
Dunnigan Lake,49.5,237,NA,NA,Radiocarbon years BP,47.708333,-91.641667,774,372012.252010645,1271015.84349609,23,2,0,42,0,1,0,2,0,4,0,23,140,2,5,0,2,1
Gass Lake,5,0,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,43,0,10,41,5,4,4,30,3,0,3,4,17,3,44,0,0,27
Gass Lake,20,28,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,64,3,7,24,3,0,3,16,3,0,2,3,23,7,38,0,1,16
Gass Lake,40,66,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,52,0,7,14,0,3,12,46,1,0,1,1,34,19,53,0,3,12
Gass Lake,56,96,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,43,0,7,51,1,1,20,24,0,0,10,0,54,1,53,3,2,17
Gass Lake,60,395,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,36,2,10,42,3,1,22,30,1,2,20,1,61,1,55,2,3,19
Gass Lake,94,1124,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,40,0,7,47,3,1,26,18,0,1,12,1,58,0,76,1,10,17
Gass Lake,154,1675,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,37,0,7,39,5,3,10,28,2,0,10,1,56,2,94,1,4,11
Gass Lake,194,2043,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,63,0,5,22,3,0,14,20,2,1,7,0,85,3,84,0,3,11
Gass Lake,214,2227,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,38,1,5,19,1,1,8,18,2,0,7,0,67,1,108,1,3,12
Gass Lake,254,2594,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,27,0,7,29,3,1,7,32,1,2,12,2,74,0,103,1,1,9
Gass Lake,294,2962,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,48,0,8,31,2,3,12,28,1,2,13,0,46,1,88,0,4,13
Gass Lake,314,3145,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,45,0,14,33,3,3,24,42,2,2,15,0,38,1,84,0,1,17
Gass Lake,334,3314,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,41,0,13,31,7,1,32,30,1,2,11,0,31,3,86,2,4,13
Gass Lake,374,3650,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,33,0,7,20,3,0,14,26,0,1,10,2,43,3,123,1,3,13
Gass Lake,394,3818,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,36,0,6,30,1,1,15,26,5,1,20,2,35,2,103,3,0,12
Gass Lake,414,3986,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,39,0,2,34,1,4,11,24,1,0,7,0,37,3,142,2,0,7
Gass Lake,434,4154,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,66,0,5,24,1,7,10,32,0,0,11,0,31,0,115,2,2,18
Gass Lake,454,4322,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,32,3,4,25,0,7,14,34,5,1,9,0,48,1,106,1,0,16
Gass Lake,474,4490,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,20,0,14,19,3,1,26,42,2,3,22,1,48,3,78,7,0,22
Gass Lake,484,4574,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,32,0,7,9,7,0,9,22,4,0,6,0,55,0,151,0,1,16
Gass Lake,494,4658,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,17,0,7,3,5,0,10,36,3,2,8,0,62,0,139,0,0,18
Gass Lake,504,4742,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,28,0,6,15,3,2,6,26,7,1,23,1,30,0,132,2,0,31
Gass Lake,514,4826,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,39,0,11,11,4,2,5,30,4,1,15,0,27,2,133,2,1,24
Gass Lake,523,4987,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,23,0,13,9,0,2,4,24,7,0,21,0,39,1,122,3,2,44
Gass Lake,534,5551,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,14,0,7,9,4,1,2,26,3,0,14,0,29,2,160,2,2,28
Gass Lake,540,5858,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,27,0,12,4,4,10,2,48,3,0,33,0,43,0,128,5,0,30
Gass Lake,544,6063,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,29,0,10,5,3,2,1,18,6,0,24,0,29,0,135,2,0,42
Gass Lake,550,6373,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,33,0,20,7,3,5,3,20,4,1,28,0,31,0,101,6,0,69
Gass Lake,554,6586,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,21,1,12,5,9,1,5,36,4,0,22,2,0,2,135,4,0,41
Gass Lake,557,6746,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,19,0,24,4,11,3,2,10,5,0,47,0,26,1,110,3,0,46
Gass Lake,559,6853,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,20,0,11,6,6,2,1,28,1,0,25,0,15,1,152,6,0,57
Gass Lake,564,7119,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,25,1,11,3,6,2,1,20,9,0,67,1,65,0,94,3,0,55
Gass Lake,569,7386,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,23,0,15,14,5,5,1,8,0,0,59,0,49,1,106,1,0,36
Gass Lake,574,7652,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,30,0,8,6,3,4,0,24,2,3,32,0,54,2,109,4,0,29
Gass Lake,579,7919,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,24,0,17,12,1,12,0,18,3,0,28,0,66,2,94,2,0,38
Gass Lake,584,8185,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,9,0,13,17,5,8,0,26,0,1,27,0,106,2,86,3,0,22
Gass Lake,589,8452,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,19,0,11,27,3,3,0,30,1,1,39,0,75,5,85,3,0,23
Gass Lake,594,8718,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,23,0,7,13,2,2,0,22,0,0,23,0,100,1,85,3,0,25
Gass Lake,599,8985,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,27,1,3,19,4,5,0,16,1,2,32,1,107,2,70,2,0,18
Gass Lake,604,9251,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,26,0,9,30,2,8,0,26,2,0,25,3,98,5,74,4,0,23
Gass Lake,609,9518,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,15,1,2,18,3,1,0,20,2,1,24,3,128,5,45,2,0,39
Gass Lake,614,9785,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,16,1,5,35,3,2,0,14,1,3,7,3,141,1,49,0,0,48
Gass Lake,623,10076,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,24,4,5,72,5,1,0,38,1,1,12,10,82,3,42,0,0,33
Gass Lake,634,10432,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,20,14,1,47,3,2,1,50,5,5,9,22,73,2,33,0,0,23
Gass Lake,641,10659,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,21,4,1,40,1,3,0,62,3,4,4,82,54,7,35,0,0,19
Gass Lake,648,10885,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,27,3,0,18,6,4,0,42,1,8,11,96,51,5,28,0,0,17
Gass Lake,654,11080,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,23,0,1,15,0,5,0,32,1,7,8,129,44,6,30,0,0,7
Gass Lake,674,11727,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,35,0,0,12,0,1,0,12,1,1,4,71,2,1,8,0,0,3
Gass Lake,694,12375,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,43,2,0,7,0,6,0,28,0,1,5,59,1,11,18,0,0,8
Gass Lake,714,13022,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,42,0,0,0,2,15,0,98,0,3,21,76,1,8,27,0,0,6
Gass Lake,734,13670,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,62,1,0,5,1,13,0,84,2,0,8,58,1,9,44,0,0,10
Gass Lake,754,14317,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,5,0,0,0,0,2,0,16,0,3,2,13,1,1,1,0,0,0
Gass Lake,774,14965,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,42,0,1,4,2,21,0,70,0,1,7,42,0,7,15,0,0,1
Gass Lake,794,15612,NA,NA,Radiocarbon years BP,44.05,-87.733333,860,641295.111114483,840927.292239302,35,0,0,3,0,10,0,38,0,6,0,108,2,11,19,0,0,1
Green Lake,10,200,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,26,0,47,124,8,3,83,8,3,0,23,1,34,7,49,16,31,58
Green Lake,15,486,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,9,0,36,123,7,1,72,8,2,0,10,1,70,3,45,4,39,73
Green Lake,20,773,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,15,0,31,170,2,1,52,6,1,0,21,2,35,5,67,11,23,64
Green Lake,25,1060,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,20,0,32,125,5,1,64,17,2,0,20,1,53,10,54,3,52,66
Green Lake,30,1347,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,18,2,46,96,3,2,57,11,0,0,11,4,42,11,34,4,98,57
Green Lake,35,1633,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,21,0,40,150,5,5,89,6,1,0,19,0,26,1,43,6,59,67
Green Lake,40,1920,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,15,0,39,130,6,2,92,8,0,0,30,2,46,7,34,2,52,54
Green Lake,45,2207,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,15,0,44,77,5,1,89,8,3,0,6,2,66,5,38,0,101,67
Green Lake,50,2494,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,24,0,36,126,3,2,83,11,2,0,20,0,37,4,41,4,58,61
Green Lake,55,2781,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,25,1,25,100,2,1,99,7,2,0,13,1,31,3,45,3,58,87
Green Lake,60,3067,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,19,0,26,107,5,4,148,7,0,0,26,1,42,6,49,1,39,59
Green Lake,65,3354,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,22,2,37,147,4,10,64,7,3,0,31,0,59,4,46,4,32,64
Green Lake,70,3641,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,13,0,35,50,3,3,102,10,0,0,18,1,99,3,62,3,71,49
Green Lake,75,3928,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,16,1,22,77,2,5,136,6,1,0,7,3,83,5,61,8,49,39
Green Lake,80,4215,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,19,0,34,142,2,2,82,6,2,1,22,3,54,6,50,1,27,38
Green Lake,90,4616,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,23,0,18,46,6,1,101,8,1,0,24,2,119,2,94,3,11,33
Green Lake,95,4817,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,27,0,19,39,3,2,34,6,4,0,31,2,173,3,107,5,25,44
Green Lake,100,5018,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,17,0,16,37,2,2,13,5,0,0,18,4,154,1,131,2,70,32
Green Lake,105,5219,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,23,1,18,12,3,3,8,7,1,0,18,2,250,0,97,1,20,39
Green Lake,110,5420,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,11,1,8,25,4,1,10,4,3,0,12,4,272,1,105,2,8,56
Green Lake,115,5621,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,16,1,6,17,3,0,3,1,2,0,18,1,299,0,102,0,1,45
Green Lake,125,6023,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,8,2,12,19,2,1,2,4,2,0,26,3,347,3,127,0,0,34
Green Lake,135,6425,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,17,1,4,24,4,1,2,7,0,0,44,6,250,2,110,1,0,49
Green Lake,145,6827,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,22,2,4,27,1,1,0,8,1,0,31,2,316,1,80,0,0,15
Green Lake,155,7229,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,20,1,7,30,2,0,0,9,1,1,20,6,297,4,68,0,0,18
Green Lake,165,7630,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,12,1,4,38,6,2,0,4,0,0,28,6,304,2,71,0,0,24
Green Lake,180,8233,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,15,2,5,27,5,2,0,12,1,0,23,5,305,6,77,1,0,21
Green Lake,190,8635,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,13,0,2,20,4,1,0,9,0,0,17,6,315,8,71,0,0,22
Green Lake,200,9037,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,20,0,3,19,6,1,1,21,5,1,24,5,296,1,58,1,0,22
Green Lake,210,9439,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,11,1,5,30,4,0,0,8,1,0,34,3,328,8,58,0,0,20
Green Lake,220,9841,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,17,0,8,62,6,1,0,13,2,3,43,17,241,10,70,0,0,23
Green Lake,230,10243,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,12,0,3,32,7,0,0,12,2,0,31,18,231,6,73,0,0,32
Green Lake,235,10444,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,19,0,0,20,7,0,0,10,8,0,19,16,258,2,63,0,0,17
Green Lake,240,10645,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,10,0,4,24,7,0,0,8,6,0,20,63,163,6,61,0,0,18
Green Lake,245,10762,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,24,0,0,20,7,1,0,14,7,0,12,148,96,36,59,1,0,12
Green Lake,250,10880,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,24,2,2,38,4,0,0,22,4,2,19,111,62,4,93,0,0,22
Green Lake,255,10998,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,37,1,0,18,0,0,0,1,1,1,6,268,24,3,24,0,0,2
Green Lake,260,11116,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,52,0,2,34,2,3,0,8,0,0,9,163,19,7,38,0,0,5
Green Lake,270,11351,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,38,0,0,18,0,2,0,3,0,2,13,214,17,4,31,0,0,0
Green Lake,280,11587,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,38,0,0,7,0,3,0,8,0,0,16,270,5,2,29,0,0,0
Green Lake,290,11823,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,45,0,0,6,6,3,0,23,2,0,30,132,4,7,37,0,0,2
Green Lake,300,12058,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,43,0,1,5,2,3,0,62,1,4,24,135,8,17,32,0,0,7
Green Lake,310,12294,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,55,0,1,4,2,2,0,46,1,2,16,99,5,12,37,0,0,3
Green Lake,320,12530,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,63,0,2,7,4,0,0,63,0,0,22,78,7,11,68,0,0,4
Green Lake,330,12765,NA,NA,Radiocarbon years BP,44.883333,-85.116667,982,852677.801437792,925377.280339732,68,0,1,9,4,2,0,79,0,0,20,74,7,10,44,0,0,3
Hug Lake,2,-14,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,55,2,2,59,0,9,0,0,0,0,4,40,69,4,5,0,0,0
Hug Lake,4,-9,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,92,3,0,68,0,18,0,0,0,2,0,41,151,3,5,0,0,4
Hug Lake,5,-6,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,78,4,0,61,1,12,0,1,0,1,1,39,126,7,8,0,2,3
Hug Lake,6,-3,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,97,8,2,70,0,9,0,3,0,1,1,47,138,10,7,0,0,1
Hug Lake,8,3,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,87,7,3,65,0,18,0,3,0,1,0,44,156,7,9,0,2,2
Hug Lake,10,8,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,100,6,1,48,0,12,0,3,0,2,1,40,111,13,4,0,2,1
Hug Lake,12,14,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,91,5,1,82,0,17,0,3,0,1,2,48,152,11,7,0,1,1
Hug Lake,14,20,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,58,7,5,61,0,13,0,3,1,2,0,41,131,7,10,0,1,1
Hug Lake,16,25,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,87,2,4,63,0,14,0,1,0,5,2,46,120,9,7,0,1,1
Hug Lake,18,31,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,91,5,0,61,0,13,0,1,0,1,0,53,127,7,6,0,2,0
Hug Lake,20,36,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,118,8,1,67,1,24,0,1,0,5,3,41,146,6,4,0,1,1
Hug Lake,22,42,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,93,8,1,65,0,17,0,1,0,3,0,52,134,7,5,0,2,1
Hug Lake,24,51,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,80,8,3,57,0,16,0,1,0,4,3,63,151,5,2,0,1,0
Hug Lake,26,63,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,57,6,2,61,0,14,0,1,0,5,2,58,163,9,5,0,0,4
Hug Lake,28,76,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,65,8,0,93,0,27,0,3,0,12,1,70,189,6,14,0,1,1
Hug Lake,30,88,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,56,4,1,82,0,19,0,1,0,5,2,50,137,3,10,0,2,3
Hug Lake,32,100,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,75,21,1,134,0,28,0,0,0,14,6,97,202,13,8,0,6,1
Hug Lake,34,112,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,50,15,2,81,0,27,0,0,0,5,0,76,139,9,10,0,3,1
Hug Lake,36,125,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,53,13,1,98,0,24,0,2,0,5,2,66,144,11,3,0,2,4
Hug Lake,38,137,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,61,11,1,68,0,16,0,1,0,3,2,64,127,11,8,0,1,0
Hug Lake,41,155,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,77,4,1,82,0,16,0,1,0,9,1,56,136,6,10,0,2,0
Hug Lake,43,168,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,63,5,0,85,0,23,0,3,0,4,2,80,184,5,6,0,2,3
Hug Lake,45,180,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,67,10,1,101,0,26,0,2,0,7,1,67,162,3,7,0,2,2
Hug Lake,48,198,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,70,2,2,60,0,24,0,1,0,2,2,36,141,4,7,0,1,3
Hug Lake,50,211,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,86,5,1,67,1,26,0,2,0,9,3,45,161,9,11,0,2,3
Hug Lake,52,223,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,55,7,2,63,0,22,0,1,0,8,2,41,143,3,5,0,2,3
Hug Lake,54,235,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,59,7,4,79,0,41,0,0,0,2,5,57,134,7,6,0,2,4
Hug Lake,56,247,NA,NA,Radiocarbon years BP,47.958333,-90.933333,1134,427498.772250313,1293413.9180913,49,6,1,94,0,22,0,0,1,6,2,54,111,16,8,0,1,2
